  EVENTID,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,DEPFIX,AUTHOR   ,TYPE  ,MAG ,,,
1735262,ISC      ,09-05-2000,30:21.5,-0.8844,98.1358,31,      ,ISC      ,mb    ,4.9,ISC      ,MS    ,4.7
2789993,ISC      ,17-05-2000,37:37.6,-8.8721,108.5016,31,TRUE  ,ISC      ,mb    ,4.1,,,
1802698,ISC      ,19-05-2000,42:58.4,-8.8215,108.7016,27,TRUE  ,ISC      ,mb    ,4.2,,,
2790064,ISC      ,20-05-2000,05:20.5,-7.7258,102.9348,35,TRUE  ,ISC      ,mb    ,4.2,,,
1802829,ISC      ,21-05-2000,42:04.9,-6.3975,103.7954,48,TRUE  ,ISC      ,mb    ,4.6,,,
1802954,ISC      ,22-05-2000,51:58.9,-5.1124,103.3949,49,TRUE  ,ISC      ,mb    ,4,,,
2890818,ISC      ,23-05-2000,53:39.1,-7.897,101.3071,35,TRUE  ,ISC      ,mb    ,4,,,
1735852,ISC      ,29-05-2000,58:19.7,-1.275,97.5452,35,TRUE  ,ISC      ,mb    ,4.5,,,
1735868,ISC      ,30-05-2000,47:16.2,-3.6223,102.0212,71,TRUE  ,ISC      ,mb    ,4.3,,,
1735876,ISC      ,30-05-2000,12:11.8,7.0999,91.4158,27.3,      ,ISC      ,mb    ,4.5,ISC      ,MS    ,4
1803729,ISC      ,30-05-2000,24:02.7,-7.6228,108.859,150,TRUE  ,ISC      ,mb    ,4.2,,,
1735908,ISC      ,31-05-2000,54:18.2,-4.7493,103.1582,64,TRUE  ,ISC      ,mb    ,4.6,,,
1806865,ISC      ,01-06-2000,02:07.2,4.3932,96.5589,100,TRUE  ,ISC      ,mb    ,4,,,
1735934,ISC      ,01-06-2000,02:03.1,-8.1029,102.9508,28.5,      ,ISC      ,mb    ,4.3,,,
1735992,ISC      ,03-06-2000,02:01.0,-4.3967,102.1637,82.2,      ,ISC      ,mb    ,4.8,,,
1736014,ISC      ,04-06-2000,28:29.8,-4.6019,102.0754,44,      ,ISC      ,mb    ,6.8,ISC      ,MS    ,7.9
1736016,ISC      ,04-06-2000,39:48.2,-4.6624,102.0198,35.7,      ,ISC      ,mb    ,6.5,ISC      ,MS    ,7.6
1807201,ISC      ,04-06-2000,01:23.4,-5.1753,102.6613,34,TRUE  ,ISC      ,mb    ,4.8,,,
1807203,ISC      ,04-06-2000,14:44.4,-4.604,102.2452,65,TRUE  ,ISC      ,mb    ,4.2,,,
1736018,ISC      ,04-06-2000,31:00.8,-5.6665,102.8948,32.3,      ,ISC      ,mb    ,5.1,,,
1736020,ISC      ,04-06-2000,38:04.2,-5.3535,102.6052,30.3,      ,ISC      ,mb    ,5,,,
1807209,ISC      ,04-06-2000,45:08.9,-5.1886,102.728,55.7,      ,ISC      ,mb    ,4.4,,,
2771756,ISC      ,04-06-2000,47:05.3,-5.7101,102.6676,35,TRUE  ,ISC      ,mb    ,4.3,,,
1807211,ISC      ,04-06-2000,47:56.3,-5.3933,103.1711,32.4,      ,ISC      ,mb    ,4.5,,,
1736022,ISC      ,04-06-2000,49:40.6,-4.3566,102.3391,32.2,      ,ISC      ,mb    ,4.7,,,
1807214,ISC      ,04-06-2000,51:31.9,-5.6996,102.0178,34,TRUE  ,ISC      ,mb    ,4.5,,,
2771763,ISC      ,04-06-2000,56:14.1,-5.676,103.0666,47,TRUE  ,ISC      ,mb    ,4.5,,,
1746619,ISC      ,04-06-2000,01:37.4,-5.6371,102.8242,24.9,      ,ISC      ,mb    ,4.7,,,
1736026,ISC      ,04-06-2000,03:12.3,-4.936,102.016,36,TRUE  ,ISC      ,mb    ,5,,,
1736028,ISC      ,04-06-2000,08:57.5,-4.8519,101.8739,32.6,      ,ISC      ,mb    ,4.8,,,
1807220,ISC      ,04-06-2000,13:17.7,-5.4611,103.1006,38,TRUE  ,ISC      ,mb    ,4.2,,,
1736032,ISC      ,04-06-2000,20:44.8,-5.2512,102.6227,35,TRUE  ,ISC      ,mb    ,4.2,,,
1736030,ISC      ,04-06-2000,21:05.9,-5.485,102.5316,31.2,      ,ISC      ,mb    ,4.9,,,
1807227,ISC      ,04-06-2000,30:57.7,-5.0481,102.1398,36,TRUE  ,ISC      ,mb    ,4.4,,,
1807229,ISC      ,04-06-2000,32:47.5,-5.8666,102.7842,21,TRUE  ,ISC      ,mb    ,4.2,,,
1807231,ISC      ,04-06-2000,39:42.8,-5.1005,102.1321,28.6,      ,ISC      ,mb    ,4,,,
1736036,ISC      ,04-06-2000,05:49.0,-5.2079,102.5743,26.2,      ,ISC      ,mb    ,4.5,,,
1807236,ISC      ,04-06-2000,07:32.9,-5.941,102.5824,10,TRUE  ,ISC      ,mb    ,4.6,,,
1807238,ISC      ,04-06-2000,11:59.1,-5.63,102.9445,38,TRUE  ,ISC      ,mb    ,4.2,,,
1736038,ISC      ,04-06-2000,18:13.1,-5.1457,102.1415,26.7,      ,ISC      ,mb    ,4.3,,,
1807241,ISC      ,04-06-2000,22:35.5,-5.2372,102.3625,32,      ,ISC      ,mb    ,4.2,,,
1736040,ISC      ,04-06-2000,25:48.2,-4.494,102.0109,52,      ,ISC      ,mb    ,4.7,,,
1736042,ISC      ,04-06-2000,31:19.6,-5.2015,102.5224,28.4,      ,ISC      ,mb    ,5,,,
1807247,ISC      ,04-06-2000,33:56.7,-5.5088,102.5566,34,TRUE  ,ISC      ,mb    ,4.2,,,
2771813,ISC      ,04-06-2000,53:24.5,-6.7491,100.6759,35,TRUE  ,ISC      ,mb    ,4,,,
1736044,ISC      ,04-06-2000,54:22.2,-4.6084,102.0615,33.2,      ,ISC      ,mb    ,4.2,,,
1736046,ISC      ,04-06-2000,12:28.3,-4.5542,101.8903,42.5,      ,ISC      ,mb    ,5.1,ISC      ,MS    ,5.6
1736048,ISC      ,04-06-2000,14:03.0,-4.6359,101.8031,37,TRUE  ,ISC      ,mb    ,4.7,,,
1807252,ISC      ,04-06-2000,36:01.8,-5.0374,102.8447,59,TRUE  ,ISC      ,mb    ,4.1,,,
1736050,ISC      ,04-06-2000,47:02.9,-4.7247,101.9967,62.8,      ,ISC      ,mb    ,4.6,,,
1736052,ISC      ,04-06-2000,06:08.3,-5.5982,102.7244,30.6,      ,ISC      ,mb    ,4.8,,,
1736054,ISC      ,04-06-2000,12:55.2,-4.6786,102.1798,33.4,      ,ISC      ,mb    ,4.8,,,
1807267,ISC      ,04-06-2000,38:40.7,-4.435,102.4388,56,TRUE  ,ISC      ,mb    ,4.7,,,
1736056,ISC      ,04-06-2000,39:42.9,-5.1078,101.812,36,TRUE  ,ISC      ,mb    ,4.3,,,
1736058,ISC      ,04-06-2000,53:42.0,-4.7987,102.0939,54.7,      ,ISC      ,mb    ,5,,,
1736060,ISC      ,04-06-2000,02:39.7,-5.2381,102.4726,34,TRUE  ,ISC      ,mb    ,4.4,,,
1736062,ISC      ,04-06-2000,05:17.7,-4.4973,102.0639,38.6,      ,ISC      ,mb    ,4.8,,,
1736064,ISC      ,04-06-2000,08:04.8,-4.6678,102.0394,43,      ,ISC      ,mb    ,4.4,,,
1736066,ISC      ,04-06-2000,14:32.4,-5.737,102.7736,38,TRUE  ,ISC      ,mb    ,4.4,,,
1807277,ISC      ,04-06-2000,28:40.7,-4.8567,101.8932,24.2,      ,ISC      ,mb    ,4.2,,,
1736068,ISC      ,04-06-2000,30:51.9,-4.8431,102.0541,36,TRUE  ,ISC      ,mb    ,5.4,ISC      ,MS    ,5.1
1807281,ISC      ,04-06-2000,49:24.0,-4.7457,101.878,36,TRUE  ,ISC      ,mb    ,4.5,,,
2771845,ISC      ,04-06-2000,52:05.1,-4.7885,101.3529,32,TRUE  ,ISC      ,mb    ,4.1,,,
1736070,ISC      ,04-06-2000,59:38.9,-5.0617,102.0609,36,TRUE  ,ISC      ,mb    ,4.8,,,
1736072,ISC      ,04-06-2000,03:30.9,-5.6413,102.6638,33.3,      ,ISC      ,mb    ,4.7,,,
1736074,ISC      ,04-06-2000,10:49.0,-5.366,102.7253,34,TRUE  ,ISC      ,mb    ,4.6,,,
1736076,ISC      ,04-06-2000,13:03.5,-5.4525,102.603,30.1,      ,ISC      ,mb    ,4.5,,,
1736078,ISC      ,04-06-2000,14:38.3,-4.9379,102.1586,44.8,      ,ISC      ,mb    ,5.2,ISC      ,MS    ,4.7
1736080,ISC      ,04-06-2000,28:02.5,-4.3667,102.1235,51.6,      ,ISC      ,mb    ,4.5,,,
1807294,ISC      ,04-06-2000,44:37.8,-4.5366,102.1553,29.7,      ,ISC      ,mb    ,4.1,,,
1736082,ISC      ,05-06-2000,10:31.2,-5.6566,102.9002,38,TRUE  ,ISC      ,mb    ,4.5,,,
1736086,ISC      ,05-06-2000,47:43.0,-4.8568,102.6117,27,      ,ISC      ,mb    ,4.9,ISC      ,MS    ,4.5
1807301,ISC      ,05-06-2000,53:03.6,-5.3379,102.1882,29,TRUE  ,ISC      ,mb    ,4.2,,,
1736090,ISC      ,05-06-2000,58:15.0,-4.9046,102.449,24.3,      ,ISC      ,mb    ,4.6,ISC      ,MS    ,4.7
1807308,ISC      ,05-06-2000,19:13.1,-4.7129,102.1894,28.9,      ,ISC      ,mb    ,4.5,,,
1807310,ISC      ,05-06-2000,27:39.0,-5.0239,102.0561,36,TRUE  ,ISC      ,mb    ,4.2,,,
1807312,ISC      ,05-06-2000,30:59.4,-4.7849,102.4815,22.2,      ,ISC      ,mb    ,4.5,,,
2771885,ISC      ,05-06-2000,37:53.4,-5.6378,102.7229,38,TRUE  ,ISC      ,mb    ,4.1,,,
2771889,ISC      ,05-06-2000,39:00.4,-5.0618,101.7974,25.5,      ,ISC      ,mb    ,4.3,,,
1736094,ISC      ,05-06-2000,23:00.6,-4.9654,102.2759,44,TRUE  ,ISC      ,mb    ,5,ISC      ,MS    ,4.3
1807324,ISC      ,05-06-2000,31:21.9,-4.5304,102.1578,37,TRUE  ,ISC      ,mb    ,4.3,,,
1736098,ISC      ,05-06-2000,46:22.5,-4.5172,102.3148,42.1,      ,ISC      ,mb    ,5,,,
2771923,ISC      ,05-06-2000,54:26.7,-4.0787,102.0605,58,TRUE  ,ISC      ,mb    ,4.4,,,
1736100,ISC      ,05-06-2000,00:27.7,-5.6314,102.813,31.2,      ,ISC      ,mb    ,5.6,ISC      ,MS    ,5.5
1736102,ISC      ,05-06-2000,23:34.2,-4.4462,102.538,56,TRUE  ,ISC      ,mb    ,4.8,,,
1807335,ISC      ,05-06-2000,27:23.1,-5.7484,102.8502,38,TRUE  ,ISC      ,mb    ,4.3,,,
1807339,ISC      ,05-06-2000,59:13.3,-4.305,102.2198,50,TRUE  ,ISC      ,mb    ,4.4,,,
1736108,ISC      ,05-06-2000,27:01.2,-5.5474,102.7726,34,TRUE  ,ISC      ,mb    ,4.5,ISC      ,MS    ,4.2
1736110,ISC      ,05-06-2000,33:11.7,-5.4083,102.0711,20.9,      ,ISC      ,mb    ,4.3,,,
1807345,ISC      ,05-06-2000,43:33.4,-5.4856,102.6618,34,TRUE  ,ISC      ,mb    ,4.2,,,
1736112,ISC      ,05-06-2000,53:08.5,-4.4263,102.2084,54.6,      ,ISC      ,mb    ,5.3,ISC      ,MS    ,4.4
1807348,ISC      ,05-06-2000,27:36.5,-5.2042,101.9171,36,TRUE  ,ISC      ,mb    ,4.5,,,
1807352,ISC      ,05-06-2000,52:11.1,-4.8511,102.5513,44,TRUE  ,ISC      ,mb    ,4.2,,,
2771970,ISC      ,05-06-2000,04:09.2,-4.4255,102.7015,56,TRUE  ,ISC      ,mb    ,4.1,,,
1736114,ISC      ,05-06-2000,34:13.5,-4.9356,102.5404,40.6,      ,ISC      ,mb    ,5.4,ISC      ,MS    ,5.5
1736118,ISC      ,05-06-2000,15:21.6,-4.4653,102.0979,37,TRUE  ,ISC      ,mb    ,4.8,,,
1807357,ISC      ,05-06-2000,21:50.1,-5.8562,102.6191,29.6,      ,ISC      ,mb    ,4.6,,,
1736120,ISC      ,05-06-2000,39:09.4,-5.187,102.4302,40.7,      ,ISC      ,mb    ,4.6,ISC      ,MS    ,4.2
1807372,ISC      ,05-06-2000,14:57.4,-4.4746,102.0892,37,TRUE  ,ISC      ,mb    ,4.2,,,
1807380,ISC      ,05-06-2000,55:35.7,-5.3411,102.735,34,TRUE  ,ISC      ,mb    ,4.2,,,
1736126,ISC      ,05-06-2000,17:39.5,-4.2877,102.198,44.1,      ,ISC      ,mb    ,5.2,ISC      ,MS    ,4.7
2771999,ISC      ,05-06-2000,37:44.0,-4.1158,101.813,35,TRUE  ,ISC      ,mb    ,4,,,
1736130,ISC      ,05-06-2000,46:13.8,-4.453,102.1764,41.9,      ,ISC      ,mb    ,4.7,,,
1807390,ISC      ,05-06-2000,12:13.7,-4.8491,102.2068,50,TRUE  ,ISC      ,mb    ,4.4,,,
1807392,ISC      ,05-06-2000,36:38.5,-4.4823,101.9781,37,TRUE  ,ISC      ,mb    ,4.2,,,
1736132,ISC      ,05-06-2000,53:53.5,-4.406,102.334,27.6,      ,ISC      ,mb    ,4.6,,,
2772010,ISC      ,05-06-2000,06:15.3,-5.0973,101.6574,32,TRUE  ,ISC      ,mb    ,4,,,
1807398,ISC      ,05-06-2000,24:56.0,-4.2143,102.6425,65,TRUE  ,ISC      ,mb    ,4.1,,,
2772015,ISC      ,05-06-2000,33:00.2,-3.9607,102.9477,30,TRUE  ,ISC      ,mb    ,4.3,,,
1736134,ISC      ,05-06-2000,56:58.9,0.3236,96.7192,30.2,      ,ISC      ,mb    ,4.5,,,
1736136,ISC      ,05-06-2000,51:58.2,9.706,92.249,48.2,      ,ISC      ,mb    ,4.5,,,
2772024,ISC      ,05-06-2000,48:37.2,-4.7783,101.8306,36,TRUE  ,ISC      ,mb    ,4.5,,,
1736138,ISC      ,05-06-2000,05:55.1,-4.8638,102.2472,31,      ,ISC      ,mb    ,4.7,ISC      ,MS    ,4.5
1736140,ISC      ,05-06-2000,15:28.4,-5.3818,102.3905,34.6,      ,ISC      ,mb    ,4.4,,,
1736144,ISC      ,05-06-2000,43:28.7,-7.4096,106.7134,63.4,      ,ISC      ,mb    ,4.8,,,
2772040,ISC      ,05-06-2000,04:42.2,-4.5294,102.2957,23.2,      ,ISC      ,mb    ,4.1,,,
1807434,ISC      ,05-06-2000,07:21.3,-5.8103,102.6432,21,TRUE  ,ISC      ,mb    ,4.2,,,
2772056,ISC      ,05-06-2000,49:12.3,-5.0602,100.912,32.2,      ,ISC      ,mb    ,4.2,,,
1807452,ISC      ,05-06-2000,37:17.3,-4.3782,102.4854,56,TRUE  ,ISC      ,mb    ,4.2,,,
2772072,ISC      ,05-06-2000,59:34.1,-5.287,101.9733,29,TRUE  ,ISC      ,mb    ,4,,,
1807461,ISC      ,05-06-2000,28:49.6,-4.6053,102.1633,37,TRUE  ,ISC      ,mb    ,4.1,,,
1807467,ISC      ,05-06-2000,24:00.8,-4.436,102.1787,50,TRUE  ,ISC      ,mb    ,4.3,,,
1736150,ISC      ,05-06-2000,24:33.1,-4.5239,102.1858,37,TRUE  ,ISC      ,mb    ,4.3,,,
1736152,ISC      ,05-06-2000,55:45.2,-4.1659,101.8982,39.4,      ,ISC      ,mb    ,5.6,ISC      ,MS    ,5.1
1807473,ISC      ,06-06-2000,12:47.3,-4.7964,101.8241,32,TRUE  ,ISC      ,mb    ,4.7,,,
2772110,ISC      ,06-06-2000,56:42.0,-4.2092,102.9851,35,TRUE  ,ISC      ,mb    ,4.2,,,
1736156,ISC      ,06-06-2000,37:03.4,-4.359,102.1234,40.9,      ,ISC      ,mb    ,5.4,ISC      ,MS    ,4.9
1807478,ISC      ,06-06-2000,09:51.6,-5.7016,102.6498,38,TRUE  ,ISC      ,mb    ,4.1,,,
1807481,ISC      ,06-06-2000,31:01.0,-4.7652,102.1325,50,TRUE  ,ISC      ,mb    ,4.7,,,
1736160,ISC      ,06-06-2000,35:06.4,-4.696,101.8478,37,TRUE  ,ISC      ,mb    ,4.7,,,
1736162,ISC      ,06-06-2000,07:24.4,-5.6777,102.9563,31.5,      ,ISC      ,mb    ,4.7,,,
1736166,ISC      ,06-06-2000,31:25.9,-5.0287,102.7332,45.1,      ,ISC      ,mb    ,5.5,ISC      ,MS    ,5
1736168,ISC      ,06-06-2000,13:56.9,-5.6149,102.7725,30.5,      ,ISC      ,mb    ,4.7,ISC      ,MS    ,4.1
1807499,ISC      ,06-06-2000,19:55.3,-4.694,101.9688,50,TRUE  ,ISC      ,mb    ,4.3,,,
1807501,ISC      ,06-06-2000,21:15.0,-4.4642,102.0849,28,      ,ISC      ,mb    ,4.4,,,
1736170,ISC      ,06-06-2000,45:59.1,-5.5929,103.0156,38,TRUE  ,ISC      ,mb    ,4.6,,,
1807504,ISC      ,06-06-2000,13:57.5,-5.4527,103.1045,32.1,      ,ISC      ,mb    ,4.4,,,
1736172,ISC      ,06-06-2000,31:19.1,-4.3848,102.0868,29.8,      ,ISC      ,mb    ,4.5,,,
1736174,ISC      ,06-06-2000,58:09.1,-5.0652,102.7525,44.5,      ,ISC      ,mb    ,6,ISC      ,MS    ,6.1
2772152,ISC      ,06-06-2000,35:36.0,-4.9368,102.8661,28.6,      ,ISC      ,mb    ,4.7,,,
1807514,ISC      ,06-06-2000,44:19.2,-4.8222,102.077,26.7,      ,ISC      ,mb    ,4.3,,,
1807516,ISC      ,06-06-2000,58:03.6,-4.7829,101.9781,29.3,      ,ISC      ,mb    ,4.7,,,
1736180,ISC      ,06-06-2000,17:31.3,-5.1447,101.9886,36,TRUE  ,ISC      ,mb    ,4.5,,,
1736182,ISC      ,06-06-2000,31:05.4,-4.9559,101.8295,29.5,      ,ISC      ,mb    ,4.7,ISC      ,MS    ,4.9
1807545,ISC      ,06-06-2000,22:03.4,-5.5451,102.7408,27.1,      ,ISC      ,mb    ,4.1,,,
1736184,ISC      ,06-06-2000,32:08.6,-5.0494,102.8177,29.2,      ,ISC      ,mb    ,4.3,,,
1807552,ISC      ,06-06-2000,46:40.2,-4.4992,102.4577,56,TRUE  ,ISC      ,mb    ,4.5,,,
1736190,ISC      ,06-06-2000,41:58.2,-6.2351,103.0888,21,TRUE  ,ISC      ,mb    ,4.4,,,
2772227,ISC      ,07-06-2000,08:48.6,-4.6576,102.2297,41,      ,ISC      ,mb    ,4.2,,,
2772231,ISC      ,07-06-2000,43:05.0,-5.8881,102.6426,35,TRUE  ,ISC      ,mb    ,4.2,,,
2772236,ISC      ,07-06-2000,48:20.9,-5.476,103.1873,26.5,      ,ISC      ,mb    ,4,,,
2772240,ISC      ,07-06-2000,22:07.7,-5.3357,102.6856,34,TRUE  ,ISC      ,mb    ,4.2,,,
1736198,ISC      ,07-06-2000,10:57.9,-5.062,102.2054,44,TRUE  ,ISC      ,mb    ,4.4,,,
2772251,ISC      ,07-06-2000,03:14.2,-6.3615,102.1303,28,      ,ISC      ,mb    ,4,,,
1736202,ISC      ,07-06-2000,07:07.4,-4.9044,101.9744,34,      ,ISC      ,mb    ,4.6,ISC      ,MS    ,4.2
1807589,ISC      ,07-06-2000,12:10.7,-5.5474,102.5987,26.8,      ,ISC      ,mb    ,4.2,,,
2772262,ISC      ,07-06-2000,08:16.8,-5.2201,101.9324,36,TRUE  ,ISC      ,mb    ,4.2,,,
2772268,ISC      ,07-06-2000,28:38.8,-4.8491,101.5977,32,TRUE  ,ISC      ,mb    ,4.3,,,
1736204,ISC      ,07-06-2000,40:42.0,-5.5831,103.1917,38,TRUE  ,ISC      ,mb    ,4.3,,,
1807606,ISC      ,07-06-2000,42:41.5,-4.2465,102.6448,65,TRUE  ,ISC      ,mb    ,4.3,,,
1807620,ISC      ,07-06-2000,31:38.6,-4.5027,102.3306,35,TRUE  ,ISC      ,mb    ,4.3,,,
1736208,ISC      ,07-06-2000,24:54.0,-4.8801,102.135,39.2,      ,ISC      ,mb    ,4.6,ISC      ,MS    ,4.7
2772319,ISC      ,07-06-2000,43:30.3,-5.4391,102.871,25.7,      ,ISC      ,mb    ,4.2,,,
2772325,ISC      ,07-06-2000,13:01.3,-5.7775,102.5469,29.6,      ,ISC      ,mb    ,4,,,
1807635,ISC      ,07-06-2000,04:33.0,-4.9404,102.662,50,TRUE  ,ISC      ,mb    ,4.6,,,
1807639,ISC      ,07-06-2000,20:32:59,-4.6318,102.0204,37,TRUE  ,ISC      ,mb    ,4.2,,,
2772346,ISC      ,07-06-2000,51:23.5,-5.484,102.18,24.9,      ,ISC      ,mb    ,4.1,,,
1807644,ISC      ,07-06-2000,41:29.3,-4.6728,101.8442,37,TRUE  ,ISC      ,mb    ,4.3,,,
1807646,ISC      ,07-06-2000,42:41.0,-5.5986,103.219,33.1,      ,ISC      ,mb    ,4.6,,,
1736224,ISC      ,07-06-2000,35:12.3,-5.5953,102.5572,29.3,      ,ISC      ,mb    ,4.5,,,
1807654,ISC      ,07-06-2000,38:45.3,-5.6504,102.8987,28.9,      ,ISC      ,mb    ,4.2,,,
1736226,ISC      ,07-06-2000,45:28.1,-4.5669,101.8197,33.4,      ,ISC      ,mb    ,6.1,ISC      ,MS    ,6.7
1807657,ISC      ,07-06-2000,59:24.4,-4.809,101.7265,29.1,      ,ISC      ,mb    ,4.6,,,
1736230,ISC      ,08-06-2000,08:31.6,-4.4032,102.0699,37,TRUE  ,ISC      ,mb    ,4.5,,,
1736228,ISC      ,08-06-2000,08:56.8,-4.538,101.8601,28.4,      ,ISC      ,mb    ,4.8,,,
1736232,ISC      ,08-06-2000,11:10.0,-4.622,102.0338,27.3,      ,ISC      ,mb    ,4.9,,,
1807662,ISC      ,08-06-2000,14:23.3,-4.6878,102.2511,22.1,      ,ISC      ,mb    ,4.7,,,
1807665,ISC      ,08-06-2000,18:12.1,-4.468,101.9098,30.4,      ,ISC      ,mb    ,4.6,,,
1807667,ISC      ,08-06-2000,20:17.6,-4.6533,101.737,37,TRUE  ,ISC      ,mb    ,4.2,,,
1736234,ISC      ,08-06-2000,27:24.6,-4.5655,101.9416,35,TRUE  ,ISC      ,mb    ,4.2,,,
1807670,ISC      ,08-06-2000,28:50.9,-4.7554,101.8517,27.6,      ,ISC      ,mb    ,4.1,,,
1736236,ISC      ,08-06-2000,30:05.3,-4.644,101.8224,26.2,      ,ISC      ,mb    ,4.1,,,
1807674,ISC      ,08-06-2000,37:09.7,-4.6185,101.8397,28.2,      ,ISC      ,mb    ,4.3,,,
1736240,ISC      ,08-06-2000,43:25.0,-4.4209,101.9303,30.1,      ,ISC      ,mb    ,4.4,,,
1807679,ISC      ,08-06-2000,09:21.9,-4.6753,101.926,26.2,      ,ISC      ,mb    ,4.2,,,
1736242,ISC      ,08-06-2000,14:04.3,-4.492,101.9367,29.2,      ,ISC      ,mb    ,4.4,,,
1807682,ISC      ,08-06-2000,28:51.0,-4.6717,101.8151,37,TRUE  ,ISC      ,mb    ,4.1,,,
1807686,ISC      ,08-06-2000,34:42.5,-4.7411,101.7452,27.5,      ,ISC      ,mb    ,4.1,,,
1736244,ISC      ,08-06-2000,40:36.8,-4.6681,101.784,23.5,      ,ISC      ,mb    ,4.6,ISC      ,MS    ,5.2
2772419,ISC      ,08-06-2000,01:44.4,-5.2226,101.7713,28.1,      ,ISC      ,mb    ,4.2,,,
1807693,ISC      ,08-06-2000,10:56.1,-4.6316,101.711,37,TRUE  ,ISC      ,mb    ,4.3,,,
1736246,ISC      ,08-06-2000,11:54.4,-4.5186,101.9249,30.2,      ,ISC      ,mb    ,4.7,,,
2772423,ISC      ,08-06-2000,19:56.7,-5.0753,101.0337,30.4,      ,ISC      ,mb    ,4.2,,,
2772426,ISC      ,08-06-2000,27:24.8,-5.8662,101.7665,22,TRUE  ,ISC      ,mb    ,4,,,
2772432,ISC      ,08-06-2000,21:41.0,-4.6957,101.6824,32,TRUE  ,ISC      ,mb    ,4.2,,,
2790734,ISC      ,08-06-2000,34:52.1,-4.5554,101.8498,37,TRUE  ,ISC      ,mb    ,5,ISC      ,MS    ,4.9
1736254,ISC      ,08-06-2000,43:28.3,-5.6493,102.7277,38,TRUE  ,ISC      ,mb    ,4.4,,,
1807709,ISC      ,08-06-2000,56:20.8,-4.4132,101.9904,37,TRUE  ,ISC      ,mb    ,4.3,,,
2772470,ISC      ,08-06-2000,01:12.0,-4.4744,102.0181,28,      ,ISC      ,mb    ,4.1,,,
2772478,ISC      ,08-06-2000,18:58.6,-5.8013,101.8422,35,TRUE  ,ISC      ,mb    ,4.1,,,
2772481,ISC      ,08-06-2000,23:49.0,-5.1616,102.3447,44,TRUE  ,ISC      ,mb    ,4,,,
2772485,ISC      ,08-06-2000,08:27.9,-4.5799,101.852,37,TRUE  ,ISC      ,mb    ,4,,,
1807725,ISC      ,08-06-2000,44:50.1,-5.0657,101.6056,32,TRUE  ,ISC      ,mb    ,4.1,,,
2772492,ISC      ,08-06-2000,53:34.0,-4.6644,101.7072,32,TRUE  ,ISC      ,mb    ,4,,,
2790782,ISC      ,08-06-2000,14:46.6,-4.4738,102.1169,25.3,      ,ISC      ,mb    ,4,,,
1807727,ISC      ,08-06-2000,18:21.5,-5.2882,102.7486,34,TRUE  ,ISC      ,mb    ,4.4,,,
1736266,ISC      ,08-06-2000,34:33.0,-5.4326,102.7133,29.2,      ,ISC      ,mb    ,4.7,ISC      ,MS    ,4.5
2772502,ISC      ,08-06-2000,42:18.4,-4.3409,102.3011,28,      ,ISC      ,mb    ,4,,,
1736268,ISC      ,08-06-2000,59:57.7,-4.4118,102.2489,27.5,      ,ISC      ,mb    ,5,ISC      ,MS    ,4
2772525,ISC      ,08-06-2000,17:39.9,-4.9906,102.3583,30.3,      ,ISC      ,mb    ,4.5,,,
1807740,ISC      ,08-06-2000,26:54.0,-1.2403,99.3504,35,TRUE  ,ISC      ,mb    ,4.2,,,
1736272,ISC      ,08-06-2000,07:40.2,-4.6004,101.958,16.9,      ,ISC      ,mb    ,4.8,ISC      ,MS    ,4.7
1736274,ISC      ,08-06-2000,55:05.7,-4.4002,101.9309,28,      ,ISC      ,mb    ,4.8,,,
2772543,ISC      ,08-06-2000,35:01.0,-5.4392,102.4172,19.5,      ,ISC      ,mb    ,4.1,,,
2772545,ISC      ,08-06-2000,53:35.5,-5.4535,102.8184,38,TRUE  ,ISC      ,mb    ,4.1,,,
2772547,ISC      ,08-06-2000,02:41.7,-4.8546,101.5644,36,TRUE  ,ISC      ,mb    ,4,,,
1736278,ISC      ,08-06-2000,13:43.3,-5.1384,101.972,36,TRUE  ,ISC      ,mb    ,4.4,,,
1736280,ISC      ,08-06-2000,54:59.8,-4.3145,102.3161,65,TRUE  ,ISC      ,mb    ,4.8,,,
2772592,ISC      ,08-06-2000,11:21.4,-4.4967,101.7421,24.8,      ,ISC      ,mb    ,4.2,,,
2772599,ISC      ,08-06-2000,35:16.7,-4.5777,102.1948,50,TRUE  ,ISC      ,mb    ,4,,,
1736284,ISC      ,08-06-2000,24:34.5,-4.5294,102.0498,43.6,      ,ISC      ,mb    ,4.7,,,
1807767,ISC      ,08-06-2000,35:19.2,-5.2686,103.1578,35,TRUE  ,ISC      ,mb    ,4,,,
2772613,ISC      ,08-06-2000,49:17.0,-5.4816,102.619,34,TRUE  ,ISC      ,mb    ,4.1,,,
1736286,ISC      ,08-06-2000,49:46.1,-5.6334,102.5455,40.5,      ,ISC      ,mb    ,4.7,,,
1736302,ISC      ,09-06-2000,21:03.2,-5.6317,102.7752,31.8,      ,ISC      ,mb    ,5.1,ISC      ,MS    ,5
1736304,ISC      ,09-06-2000,58:59.8,-4.6026,102.1937,37,TRUE  ,ISC      ,mb    ,4.6,ISC      ,MS    ,4.2
1736306,ISC      ,09-06-2000,35:52.5,-5.3116,102.7215,41.4,      ,ISC      ,mb    ,5.2,ISC      ,MS    ,5
